mass,intensity
50.51447368809104,86924.2265625
50.529183750318055,104021.84375
50.549263835261534,78742.0078125
50.555943863519616,87647.328125
50.566913909925496,85019.5703125
50.58159397202561,84730.03125
50.58241397549441,96216.7421875
50.59194401580872,92034.6875
50.59245401796615,97239.0546875
50.59687403666387,85134.2421875
50.60081405333106,100927.2109375
50.61193410037148,78496.46875
50.6235141493578,100417.390625
50.62837416991684,80557.078125
50.63804421082338,92967.9921875
50.64414423662792,79765.28125
50.64965425993661,93386.8046875
50.65247427186593,79703.3828125
50.65367427694223,78667.2578125
50.65427427948038,91148.1484375
50.654434280157226,91925.90625
50.65499428252617,82901.3046875
50.6626443148876,98706.6875
50.667354334812096,80765.109375
50.67376436192801,83194.8984375
50.67666437419575,91348.46875
50.67940438578663,86247.21875
50.680714391328266,105871.3046875
50.68406440549961,85409.078125
50.6966844588854,89067.8671875
50.70716450321845,94048.59375
50.71535453786422,83969.8359375
50.71671454361737,90959.46875
50.72734458858496,92837.6171875
50.72926459670704,78914.6484375
50.73046460178335,92131.5546875
50.73522462191935,91528.7265625
50.736074625515066,84465.171875
50.73799463363715,98967.640625
50.73887463735977,101279.3046875
50.74344465669203,85234.25
50.743574657241965,71522.609375
50.75262469552575,82771.6640625
50.75389470089817,96185.609375
50.75921472340311,82508.7421875
50.75940472420686,104217.0703125
50.76367474227004,93496.046875
50.77513479074874,76396.3671875
50.778774806146856,95980.421875
50.7840848286095,75607.484375
50.7923748636783,88604.671875
50.79710488368739,89082.7734375
50.800734899043206,83988.15625
50.8050449172756,100811.203125
50.82393499718508,89471.078125
50.82552500391118,94846.9609375
50.83172503013875,96585.2421875
50.832695034242086,81271.3046875
50.83421504067208,94447.390625
50.83754505475882,70322.09375
50.839745064065376,93475.8359375
50.844385083693744,103048.828125
50.84593509025064,91219.7734375
50.84738509638451,67908.3671875
50.85333512155451,90486.1015625
50.86056515213924,85729.734375
50.86449516876413,79163.734375
50.864615169271765,84176.4765625
50.87185519989879,99748.1328125
50.87227520167549,83006.4296875
50.88518525628807,88661.6328125
50.890615279258334,73106.03125
50.892375286703576,84113.6484375
50.8932352903416,84927.2421875
50.89455529592553,80425.44921875
50.897385307897146,95226.453125
50.89789531005458,97955.0234375
50.902865331078935,112418.953125
50.90788535231481,96569.7890625
50.90981536047919,76234.09375
50.91512538294183,102593.7890625
50.91802539520957,91763.765625
50.92436542202937,87067.4609375
50.92613542951691,86783.8046875
50.93609547165023,89388.5234375
50.940895491955445,88577.5234375
50.94579551268369,84217.6875
50.95423554838702,89233.8046875
50.95840556602717,79406.1171875
50.963825588955146,84063.640625
50.96755560473399,95498.375
50.971185620089805,77730.1640625
50.98404567449085,73240.0234375
50.98750568912753,76306.0078125
50.992945712140106,87933.921875
51.007395773267255,100620.46875
51.00864577855507,86999.8359375
51.01899582233819,88872.51171875
51.02156583320994,88545.3984375
51.02522584869267,73889.796875
51.03704589869426,74023.875
51.04152591764579,90900.7734375
51.04497593224016,70091.5703125
51.04798594497322,92766.9609375
51.05804598752957,84250.140625
51.06626602230224,80093.625
51.07738606934266,72284.7421875
51.085336102973166,95989.8046875
51.09058612518199,77817.59375
51.099046160969934,96956.4140625
51.11439622590431,85740.0234375
51.11521622937312,94119.703125
51.11609623309574,85570.8515625
51.11700623694527,86629.859375
51.117776240202566,78030.671875
51.12402626664164,93516.6640625
51.12692627890938,95517.3046875
51.138716328784064,81184.625
51.13910633043386,97191.96875
51.14626636072247,87441.3125
51.15123638174683,89349.0546875
51.16178642637599,76692.4140625
51.17679648987209,88869.6640625
51.179406500913046,99052.2265625
51.18301651618426,97080.140625
51.18326651724183,91415.59375
51.18699653302067,77731.96875
51.18824653830848,96775.046875
51.19230655548331,87539.890625
51.21062663298154,108510.2890625
51.21116663526588,128830.8359375
51.21410664770282,98331.0859375
51.22281668454832,93561.890625
51.23060671750199,80751.328125
51.23886675244388,122575.3203125
51.24661678522834,93804.9140625
51.24742678865485,77598.0859375
51.2507868028685,99793.40625
51.25194680777559,104147.7109375
51.25681682837692,72342.078125
51.26958688239725,84589.4140625
51.27549690739804,106837.328125
51.27734691522401,92026.953125
51.291036973136165,77560.5390625
51.29225697829708,86681.921875
51.29555699225692,77786.4609375
51.29604699432974,110833.5625
51.31500707453533,85701.671875
51.328977133631966,106187.8046875
51.3374271693776,93727.296875
51.35131722813581,85488.2265625
51.35184723037784,93329.15625
51.35384723883836,66042.453125
51.35493724344933,70484.09375
51.35974726379684,83670.41015625
51.363567279956406,99788.046875
51.366857293873935,82668.484375
51.37379732323189,91259.7421875
51.393097404875775,86840.3359375
51.39373740758314,111249.8828125
51.395747416085946,80440.6015625
51.39811742611165,80024.6875
51.40181744176358,82386.625
51.40495745504657,92098.3515625
51.40513745580802,113435.2109375
51.40827746909101,92493.2578125
51.41768750889769,105909.640625
51.41946751642754,90169.59375
51.421277524084296,76153.0546875
51.42734754976193,105040.59375
51.43068756389098,78044.65625
51.431097565625386,74552.5859375
51.43152756744439,93372.96875
51.43603758652283,95533.953125
51.43665758914558,77040.7890625
51.44391761985722,81304.96875
51.45107765014584,95646.2578125
51.45602767108559,82760.90625
51.45980768707594,71461.984375
51.46333770200874,98632.4765625
51.47485775074124,91251.578125
51.47525775243334,88272.21875
51.48015777316159,100381.0234375
51.5035778722341,80785.5234375
51.51055790176127,83936.40234375
51.51558792303944,90837.796875
51.54097803044556,85433.390625
51.541858034168186,88977.421875
51.543608041571126,73272.3359375
51.54396804309402,85961.34375
51.54643805354274,114134.53125
51.55093807257888,94596.3359375
51.55677809728356,100499.8359375
51.56151811733496,86448.125
51.56698814047444,116534.140625
51.56923814999251,100775.5625
51.57432817152449,101272.09375
51.57450817228594,108143.5234375
51.57917819204122,87933.9296875
51.57958819377562,76044.0390625
51.60563830397371,115022.765625
51.61039832410971,81722.3203125
51.61086832609793,85622.875
51.62394838142964,83419.0859375
51.63596843227728,88298.140625
51.64096845342854,89262.6875
51.64820848405557,87021.8125
51.65609851743227,93022.109375
51.66119853900656,81204.8359375
51.67297858883893,80223.1484375
51.67880861350131,101005.90625
51.68568864260545,86193.640625
51.68764865089674,92049.625
51.68854865470397,85711.8203125
51.69061866346059,102395.6015625
51.69436867932404,90078.546875
51.699928702844254,98412.71875
51.70039870483247,76974.5703125
51.706478730552405,78918.890625
51.70891874087423,90610.375
51.715268767736326,92972.203125
51.72023878876068,93496.5546875
51.72186879565599,87192.2421875
51.72252879844796,90299.734375
51.72905882607151,88885.1796875
51.73008883042867,88688.875
51.73146883626642,88011.1796875
51.73647885745999,102003.53125
51.74144887848435,94050.84375
51.74807890653092,82773.8203125
51.74935891194564,84421.7734375
51.75212892366345,75608.109375
51.77806903339621,81779.7421875
51.78029904282967,81082.78125
51.78343905611266,97030.0859375
51.79512910556432,95288.609375
51.799199122781445,96987.2578125
51.80030912747702,79764.0
51.8005891286615,98867.234375
51.80450914524409,99363.921875
51.81099917269843,81690.3203125
51.81917920730189,90175.015625
51.82480923111822,102083.3359375
51.82755924275141,82879.4296875
51.83214926216828,87975.046875
51.839669293979775,90882.34375
51.840539297660094,82928.7578125
51.84248930590909,92687.734375
51.86016938069996,90997.4453125
51.871579428967145,83777.390625
51.8718094299401,76401.1171875
51.8749594432654,100435.28125
51.88179947220033,102935.1328125
51.885709488740616,74946.8359375
51.89793954047661,83886.359375
51.89992954889481,84274.7734375
51.90120955430954,89788.5390625
51.90524957139976,98191.0390625
51.90628957579922,108149.3203125
51.90680957799896,86256.2421875
51.90913958785544,101568.6875
51.91081959496227,91811.8828125
51.91444961031809,91344.9296875
51.92188964179116,90638.875
51.92710966387308,82076.6875
51.92773966653815,93990.328125
51.93154968265541,86952.6171875
51.93306968908539,93289.4765625
51.94156972504254,74882.3203125
51.94251972906128,104121.3828125
51.94546974154053,88868.578125
51.94978975981522,89614.6484375
51.95718979111909,101561.734375
51.972139854361366,97565.9921875
52.01834004979905,88824.4140625
52.02443007556128,87769.9140625
52.0264400840641,91441.265625
52.06037022759658,108448.78125
52.0774602998916,86495.0703125
52.07931030771756,86782.1171875
52.07961030898664,99530.3828125
52.082300320366016,92224.8671875
52.0849703316608,107256.2578125
52.09261036397993,98168.5546875
52.09656038068943,100355.6484375
52.09814038737323,88624.59375
52.102580406155546,82516.296875
52.105280417577234,104685.3515625
52.11905047582781,92233.0078125
52.12939051956863,86026.2265625
52.13310053526286,84851.296875
52.13333053623583,103138.6796875
52.153270620587065,112362.1796875
52.15458062612869,91681.0234375
52.15478062697474,80570.2578125
52.1561706328548,81167.296875
52.17776072418596,95544.5234375
52.18474075371312,124783.65625
52.19135078167509,93109.6796875
52.192190785228505,94817.5234375
52.19662080396852,90333.578125
52.22980094432831,93785.8984375
52.23033094657035,88277.4453125
52.23500096632563,98045.8515625
52.24665101560807,105084.0234375
52.25020103062547,81362.0625
52.251981038155314,86418.0234375
52.26224108155771,104398.421875
52.26250108265758,86258.328125
52.27191112246426,81012.84375
52.28219116595126,83267.34375
52.29054120127387,96502.7890625
52.31726131430622,104548.375
52.33190137623713,86245.5390625
52.35614147877845,89060.171875
52.36487151570856,99588.0625
52.36950153529464,84137.71875
52.420491750995225,116568.5625
52.42980179037888,89316.921875
52.44851186952691,92348.9453125
52.45608190154992,93776.65625
52.46636194503692,91545.8046875
52.47639198746636,95202.5390625
52.47700199004681,105308.4609375
52.479702001468496,96089.40625
52.480202003583614,85216.390625
52.49248205553113,102496.65625
52.49390206153808,90043.1484375
52.49773207773995,91253.4921875
52.49845208078573,86057.703125
52.499342084550655,91754.2734375
52.50155209389952,86022.90625
52.52564219580631,96791.0390625
52.53143222029947,94117.6640625
52.53179222182237,100285.34375
52.53346222888688,87493.03125
52.5493522961056,86084.9609375
52.566202367385365,77814.1796875
52.57825241835991,92587.2578125
52.57844241916366,91854.6875
52.58169243291198,93473.7578125
52.58206243447717,89592.8203125
52.59611249391222,106218.1953125
52.59709249805788,74601.3984375
52.61800258651246,80363.4375
52.61988259446534,97806.9375
52.62927263418741,77447.6640625
52.63091264112502,108103.515625
52.63665266540667,83387.34375
52.63786267052528,86929.2890625
52.64739271083959,95077.265625
52.6557227460776,86702.71875
52.657642754199685,96008.234375
52.67601283190943,94470.09375
52.68524287095466,106458.6015625
52.68925288791797,91774.984375
52.69955293148958,94037.59375
52.7004529352968,88002.921875
52.70335294756454,91665.15625
52.71160298246412,102482.046875
52.72078302129784,93652.0
52.733183073752976,89702.015625
52.73898309828844,83201.109375
52.74606312823864,84506.84375
52.75345315950021,89435.90625
52.76310320032215,104224.2890625
52.77730326039173,92670.921875
52.7807532749861,95048.625
52.79546333721312,111494.625
52.80023335739144,92050.9921875
52.81365341416142,87521.484375
52.83805351737959,93295.3359375
52.83827351831025,93095.6953125
52.83918352215978,95447.578125
52.84446354449551,89306.640625
52.84570354974103,82485.78125
52.84625355206767,104820.2265625
52.85358358307542,104449.2265625
52.85631359462401,85273.390625
52.87380366861113,82348.7109375
52.87616367859453,93462.7890625
52.87650368003281,97396.3359375
52.876873681598006,112486.5078125
52.88160370160711,100403.5859375
52.91176382919153,98914.0703125
52.92504388536928,92664.1328125
52.93288391853447,92804.09375
52.93511392796793,85196.3984375
52.936753934905546,104800.6328125
52.94405396578639,94612.6796875
52.9476239808884,80730.703125
52.96342404772639,100511.4140625
52.96361404853013,98632.1640625
52.98171412509772,85951.28125
52.98222412725514,113001.828125
52.98880415509021,95195.703125
52.99007416046263,97919.1640625
52.99758419223183,88795.5390625
53.00546422556622,99172.03125
53.00929424176809,97932.0625
53.02067428990837,86479.2578125
53.02669431537449,113822.4296875
53.02856432328506,89015.078125
53.04815440615571,98526.1171875
53.0488844092438,97838.890625
53.05111441867727,97462.6953125
53.0599744561573,92027.0703125
53.06153446275649,90711.09375
53.0837045565412,86146.3671875
53.08413455836021,103855.5625
53.08444455967159,89496.4609375
53.092514593809724,83846.484375
53.095304605612135,89270.9609375
53.10059462799017,97711.296875
53.10099462968227,84311.1484375
53.10499464660328,110358.1328125
53.11449468679068,86947.3828125
53.11523468992107,104912.546875
53.12058471255292,94068.8125
53.128264745041264,91251.296875
53.13142475840886,89476.0546875
53.1370747823098,88205.15625
53.13821478713229,96318.609375
53.14428481280992,93303.0234375
53.15010483742999,83658.671875
53.15343485151673,102507.7734375
53.164814899657,82401.171875
53.174034938659936,103295.390625
53.18283497588616,86215.8515625
53.18307497690142,94664.609375
53.21618511696509,86090.9375
53.22512515478355,102410.0390625
53.23694520478514,114679.109375
53.25702528972862,91594.7421875
53.27564536849592,90129.875
53.2771253747567,99899.609375
53.28969542793098,97733.3359375
53.29024543025761,99959.1796875
53.29105543368412,89525.6328125
53.29488544988599,119840.453125
53.29745546075774,95612.4765625
53.29763546151919,105048.828125
53.29818546384583,93849.1171875
53.29942546909134,88238.296875
53.30092547543671,90717.5390625
53.329795597564114,81749.3984375
53.33215560754751,101745.4921875
53.34470566063718,94410.7109375
53.34593566584039,80792.8984375
53.34867567743129,83406.8515625
53.35946572307572,103590.671875
53.36133573098629,82352.4140625
53.36249573589338,110332.2421875
53.372985780268735,89604.15625
53.37645579494771,91179.2734375
53.383675825490144,89366.359375
53.39296586478919,89374.1875
53.39588587714152,90543.1015625
53.40079589791207,84253.34375
53.40265590578034,84873.7734375
53.40702592426654,81106.625
53.4171659671613,87926.890625
53.41915597557952,90023.3203125
53.421655986155145,85281.265625
53.43091602532728,89097.46875
53.43664604956663,89250.21875
53.44034606521857,88592.171875
53.440576066191525,74315.1875
53.46232615819952,77766.953125
53.46514617012883,86778.109375
53.4740962079896,100270.8046875
53.49498629635958,104351.9609375
53.495926300336016,79874.21875
53.51006636015179,107840.578125
53.510446361759286,90361.8203125
53.51189636789316,103677.1953125
53.512486370389006,95766.0
53.53398646133944,92492.828125
53.543496501569145,92280.1875
53.55223653854156,103270.3984375
53.58491667678622,96363.28125
53.59294671075515,104650.8203125
53.61200679138377,78251.015625
53.61271679438725,76562.8046875
53.65905699041716,97817.3828125
53.65998699435129,89810.5625
53.67705706656172,86328.890625
53.67900707481071,87296.3203125
53.67992707870253,111769.3671875
53.680687081917526,88769.765625
53.6825370897435,93830.3359375
53.68328709291619,89277.5546875
53.68682710789128,94178.671875
53.70062716626877,82549.71875
53.70436718208992,88008.0
53.7165472336144,73497.9296875
53.72304726111104,97378.2890625
53.72613727418252,82914.6328125
53.72845728399671,80134.8828125
53.73697732003846,97814.390625
53.73814732498786,112554.6875
53.74021733374448,91992.6640625
53.74156733945532,92111.4921875
53.7458173574339,97339.984375
53.74997737503175,91530.8125
53.75842741077739,78676.140625
53.76262742854445,112752.203125
53.76394743412838,86392.6171875
53.76450743649732,108544.90625
53.76568744148901,89417.40625
53.78255751285339,77618.5
53.7905075464839,88000.0546875
53.794247562305046,85648.890625
53.80022758760195,92273.234375
53.802137595681735,78899.7578125
53.80623761302577,105376.1796875
53.8079176201326,93147.0390625
53.814837649405945,79700.3984375
53.818577665227096,112372.03125
53.820037671403256,90669.8046875
53.83150771992426,101566.984375
53.83669774187927,81788.40625
53.8391777523703,82317.6796875
53.85866783481793,100995.09375
53.86806787458231,101171.03125
53.87193789095338,90691.6953125
53.87420790055606,93732.8203125
53.88016792576836,89660.2109375
53.88365794053194,92184.6171875
53.896347994213855,99200.4453125
53.90872804658438,93200.3203125
53.92357810940364,100932.7578125
53.925018115495206,79469.171875
53.94290819117443,95961.1484375
53.95643824840975,91604.9609375
53.96214827256449,97628.2109375
53.96451828259018,88941.5859375
53.96507828495913,90627.96875
53.96563828732807,99332.578125
53.96865830010344,110539.0
53.98109835272778,95003.53125
53.98228835776178,78003.6484375
53.98388836453019,89088.4765625
53.98521837015642,111123.0234375
53.98711837819391,87222.5546875
53.98802838204343,93443.1953125
53.99137839621478,102170.2265625
53.994608409878495,100362.8671875
53.99738842163861,88177.234375
54.00233844257836,99023.359375
54.00565845662279,88617.4765625
54.00930847206321,84729.0625
54.01229848471167,86143.9453125
54.031658566609366,98298.3515625
54.03262857071271,122727.4375
54.03356857468915,104372.3671875
54.04392861851457,85591.8828125
54.048458637677605,85798.19140625
54.05070864719568,88696.9609375
54.05270865565619,90897.09375
54.05674867274641,84058.65625
54.07512875049845,81205.3203125
54.084078788359214,94960.34375
54.0891788099335,92805.78125
54.09064881615198,97444.796875
54.09180882105907,96024.6015625
54.10103886010431,107859.390625
54.103008868437904,93358.234375
54.11897893599504,112489.390625
54.12702897004858,84460.2734375
54.13030898392381,111834.2578125
54.14220903426381,102765.0390625
54.15089907102471,97258.1328125
54.15374908308093,99183.9375
54.15431908549217,110157.6015625
54.16186911743058,91808.4296875
54.16772914221986,93857.578125
54.17428916997032,83340.5546875
54.18016919484421,85848.1953125
54.181559200724266,89686.71875
54.203319292774566,80538.2421875
54.20799931257214,108275.3359375
54.21615934709101,100380.828125
54.22101936765004,99906.46875
54.22880940060371,97395.609375
54.243039460800205,86169.6953125
54.249189486816256,83144.3515625
54.25010949070809,84242.71875
54.26887957010994,94697.9765625
54.27870961169332,81907.6015625
54.29359967468179,89184.046875
54.312249753576,96361.3828125
54.31409976140197,82122.328125
54.317849777265415,82396.15625
54.34674989951972,76311.640625
54.35303992612801,98975.15625
54.35540993615371,78895.0625
54.35934995282091,85622.71875
54.361999964031085,93062.6484375
54.36733998662063,101768.8359375
54.37375001373656,90523.328125
54.37949003801821,91679.8046875
54.38141004614029,97165.53125
54.38331005417777,91811.6953125
54.38765007253706,94539.625
54.39430010066825,92983.5390625
54.40270013620237,87650.484375
54.407320155746135,95943.3046875
54.40784015794587,101006.5390625
54.42515023117155,95153.9296875
54.42711023946284,91476.3125
54.42836024475066,94494.9453125
54.42901024750033,77586.0703125
54.42995025147676,99295.09375
54.43178025921812,88467.171875
54.43298026429443,85149.6796875
54.43684028062321,111805.1875
54.44229030367808,102412.65625
54.46859041493373,85858.8515625
54.475450443953264,101349.9765625
54.475980446195294,89482.140625
54.477020450594765,84494.234375
54.4771704512293,95252.984375
54.49684053443837,101232.3671875
54.49913054412565,96772.421875
54.50227055740864,91936.359375
54.51072307047637,101363.078125
54.51971310726567,88745.265625
54.52562313145086,95262.1640625
54.541093194757934,94388.4296875
54.54205319868649,84575.40625
54.55008323154725,97075.765625
54.56101327627551,94636.625
54.56226328139083,89644.6328125
54.56938331052763,97331.09375
54.57377332849259,88122.09375
54.57592333729093,83315.921875
54.580083354314674,97540.625
54.58598337845894,121677.8984375
54.58862338926247,90782.7265625
54.59558341774452,76144.7421875
54.6026434466358,107278.890625
54.61297348890871,94987.2109375
54.61450349516985,80556.6953125
54.6147034959883,109550.75
54.615413498893794,82373.9375
54.61592350098084,74997.6953125
54.6204435194778,102536.515625
54.62350353200008,88202.375
54.62482353740185,120581.0625
54.63230356801186,90892.71875
54.63318357161304,88842.0703125
54.63345357271795,89027.0390625
54.63685358663159,96755.296875
54.640593601936594,84948.265625
54.64284361114416,99985.0390625
54.643563614090574,84903.828125
54.66143368721904,118892.21875
54.69363381898943,109140.7578125
54.69383381980787,100254.3125
54.70207385352799,94839.6171875
54.704533863594925,107967.4296875
54.70647387153388,118377.65625
54.7179139183492,78061.9140625
54.718083919044886,103337.6484375
54.7210739312807,101107.5390625
54.72333394052918,95191.953125
54.7289439634867,107966.8828125
54.735183989022325,79959.15625
54.74740403902959,86243.8515625
54.747854040871104,85591.6484375
54.74929404676394,89924.765625
54.76393410667445,88673.3828125
54.767164119892406,113824.0546875
54.77361414628741,81220.8359375
54.77465415054335,89186.9453125
54.77695415995552,113594.015625
54.78585419637652,93492.8828125
54.79408423005573,91927.265625
54.795414235498406,96958.6953125
54.79580423709439,102591.7109375
54.79716424265984,93741.359375
54.80018425501843,78989.234375
54.817554326100776,92662.734375
54.84418443507734,87740.8515625
54.860304501044375,83959.734375
54.86877453570571,89715.3125
54.87046454262161,86723.375
54.87856457576882,110303.4609375
54.88688460981632,99579.75
54.8899446223386,109451.8359375
54.89036462405735,90897.2734375
54.90887469980485,96308.21875
54.92142475116256,94625.5703125
54.92413476225255,108881.765625
54.92759477641173,111259.3515625
54.93844482081262,110068.1328125
54.9494248657455,92176.9453125
54.96078491223344,106192.90625
54.975064970670736,94601.4609375
54.98091499461039,101562.4140625
55.015935137920906,89885.9453125
55.027545185431904,101990.046875
55.04790526875007,93642.5703125
55.05270528839286,97212.1640625
55.06045532010778,112880.890625
55.06490533831828,87214.859375
55.06704534707569,96914.2265625
55.06816535165901,89829.1484375
55.10150548809455,94449.140625
55.10582550577307,97824.953125
55.11748555348868,125143.1484375
55.13375562006954,95707.6015625
55.145185666843936,97327.546875
55.167155756750624,107500.4296875
55.16910576473051,92209.359375
55.169335765671725,95194.6171875
55.17492578854739,110138.28125
55.17623579390823,80408.7421875
55.18114581400117,92422.9453125
55.19107585463719,99847.8984375
55.19169585717439,86112.53125
55.19782588225987,90890.0078125
55.20621591659383,106603.1484375
55.21946597081611,95665.7578125
55.22514599406007,83797.4296875
55.22568599626989,116450.5078125
55.23796604652269,106165.140625
55.23867604942819,100466.1328125
55.24574607836038,102728.6171875
55.24903609182388,128083.453125
55.25780612771289,95710.1640625
55.25838613008639,100601.6015625
55.26477615623586,97287.4375
55.27285618930122,82743.65625
55.33267643409949,90235.140625
55.33341643712775,91174.03125
55.34459648287908,90184.03125
55.35649653157683,88650.8046875
55.35942654356712,122259.234375
55.3603965475366,89685.953125
55.36133655138331,110005.2265625
55.36761657708263,102052.015625
55.36884658211609,90587.1875
55.37617661211228,95272.09375
55.38622665323936,98301.3671875
55.40280672108883,99802.3359375
55.41233676008795,86582.453125
55.427436821880896,104311.3515625
55.43782686439936,97321.2734375
55.44432689099896,86044.84375
55.44844690785902,81411.515625
55.45015691485677,94942.9453125
55.454656933271885,94333.0390625
55.462896966992005,92999.0859375
55.46561697812292,122323.890625
55.466616982215164,102257.4140625
55.46723698475236,121634.3984375
55.48129704228936,116606.421875
55.48601706160478,98442.8359375
55.48819707052587,110704.3125
55.49325709123264,92431.15625
55.49561710089035,91900.7109375
55.51815719312962,96298.828125
55.51955719885876,99982.3046875
55.53013724215475,105697.7890625
55.5305172437098,102547.234375
55.533717256805,97112.109375
55.53755727251922,96553.859375
55.54563730558458,86940.75
55.56172737142886,93324.0078125
55.56349737867214,101638.375
55.56550738689756,92848.859375
55.590217488017,89819.59375
55.61657759588865,100423.8828125
55.61714759822124,86864.6171875
55.62285762158797,92923.6328125
55.62383762559837,94154.6640625
55.631117655389936,92017.0859375
55.631907658622815,98434.671875
55.6348376706131,115576.21875
55.66082777697062,107885.4375
55.66653780033736,106393.2421875
55.66930781167288,105922.0859375
55.67203782284472,97213.359375
55.68171786245768,92231.2265625
55.68545787776268,96638.1484375
55.68605788021804,96900.484375
55.686267881077406,108314.453125
55.687897887747766,100289.7109375
55.692897908209005,80898.6484375
55.71109798268792,97461.796875
55.714247995578496,103140.890625
55.72055802140058,101473.0546875
55.72646804558577,102110.0625
55.73376807545917,102384.3984375
55.74855813598353,94472.1640625
55.75270815296635,101137.75
55.76119818770954,99728.78125
55.76455820145949,94635.5625
55.76593820710679,97436.5390625
55.77047822568559,100831.3046875
55.798818341659896,88857.59375
55.80387836236668,123345.6328125
55.80427836400357,92464.125
55.80465836555863,97393.3984375
55.80548836895519,86735.8359375
55.81000838745216,94726.1953125
55.826418454605935,94237.328125
55.826998456979446,103916.6953125
55.83986850964668,141707.3125
55.84367852523813,86282.171875
55.84815854357141,122886.46875
55.84875854602676,116192.5859375
55.86409860880184,76637.40625
55.87790866531578,111514.0390625
55.888178707343165,108527.28125
55.89947875358557,108243.7890625
55.91293880866722,92176.2109375
55.94288893123005,93266.390625
55.94530894113328,93643.328125
55.94807895246882,94141.25
55.96509902211887,103051.9453125
55.97286905391564,105805.359375
55.97902907912388,115853.1328125
55.98299909537011,91999.65625
55.98913912049651,93438.6015625
55.99151913023606,99839.078125
56.00642919125148,85541.75
56.011399211589946,84694.09375
56.02630927260537,100059.8125
56.03028928889251,100026.3359375
56.05295938166377,97756.4921875
56.07804948433827,95980.578125
56.08043949411874,93407.8984375
56.099159570725625,96256.296875
56.10120957911473,93063.734375
56.104939594378806,99073.4765625
56.1099596149219,102331.6875
56.11190962290178,103290.796875
56.12207966451994,96257.5234375
56.12923969382044,97571.5078125
56.13956973609335,77469.03125
56.14123974292741,114928.6796875
56.14221974693781,107787.1171875
56.15638980492496,93951.515625
56.16995986045677,103212.3828125
56.17315987355196,95198.484375
56.19472996182174,98160.640625
56.19734997254344,100683.0546875
56.213580038960615,87577.9453125
56.21474004370762,81582.0703125
56.215490046776814,98431.8046875
56.22271007632284,106216.6171875
56.22648009175062,118216.796875
56.227530096047474,92309.671875
56.22826009903481,95082.1484375
56.22954010427289,89374.5
56.23753013696995,92420.7890625
56.23872014183973,118151.640625
56.24429016463355,95326.3828125
56.25509020882983,92999.640625
56.26757025990108,97919.7265625
56.27569029313013,102758.375
56.28436032860992,73873.8515625
56.32361048923065,87639.6171875
56.345420578482575,98967.1484375
56.38456073865316,90951.328125
56.38810075313971,88221.3125
56.39119076578476,112415.3125
56.40443081996612,100293.62890625
56.40583082569527,106355.3125
56.41102084693403,84713.890625
56.42312089645024,91334.3984375
56.43804095750657,84686.65625
56.44926100342159,97564.4609375
56.469191084980096,113675.828125
56.48388114509521,110818.90625
56.486671156512585,102605.90625
56.49776120189561,104236.3203125
