mass,intensity
90.03287683059138,495.1121063232422
90.03318683161342,406.7364044189453
90.03352683273438,339.22198486328125
90.0338468337894,327.4525756835937
90.03418683491034,291.1772766113281
90.03450683596536,272.8485107421875
90.03497683751492,286.5049133300781
90.05293689672767,1402.7188720703125
90.22935747837104,304.0694274902344
90.24143751819788,1287.4864501953125
90.32191778353436,199.30767822265625
91.0036800312454,23483.890625
91.01891008145752,208.5337371826172
91.02865011356958,583.6722412109375
91.03404013134,17500.47265625
91.03491013420832,349.18505859375
91.0369401409011,236.5908203125
91.05531020146556,209.22738647460932
91.99894331254217,283.5801086425781
92.00705333928022,331.9914855957031
92.0095633475555,704.2515869140625
92.00996334887428,53770.4921875
92.01045335048975,328.83856201171875
92.03493343119848,2520.440673828125
92.05054348266346,224.6314849853516
92.92800637558256,411.5211791992188
92.97489653017531,561.1468505859375
93.00521663013808,433.5546875
93.01332665687612,604.5188598632812
93.03458672696873,6417.884765625
93.04514676178424,789.4066772460938
93.04580676396024,978.121337890625
93.05681680025936,236.8217163085937
94.01415891847348,266.0276184082031
94.02981896659897,7423.2470703125
94.03791899149144,316.7729797363281
94.04084900049575,13696.1435546875
94.0520790350072,3186.351318359375
94.92506171780336,222.22674560546875
94.98082188916209,4134.14599609375
94.99032191835695,325.4637145996094
95.01383199060666,5043.72021484375
95.02504202505663,346.61627197265625
95.03317205004132,349.4398498535156
95.0360820589842,380.9754333496094
95.04420208393816,666.5061645507812
95.04715209300392,293.6175231933594
95.0502221024385,1399.880859375
95.9277647992482,384.2277526855469
95.9522648745403,2709.42724609375
95.97605494765048,418.9524841308594
96.00906504909508,270.4029846191406
96.0171750740183,197.76519775390625
96.02012508308408,681.5760498046875
96.05650519488518,610.6604614257812
96.72537725042125,264.93603515625
96.95922796907674,352.4550476074219
96.9600979717504,166789.734375
96.96066797350208,789.1515502929688
96.96113797494644,298.10526275634766
96.96962800103748,243.1927490234375
96.9823480401279,2674.878662109375
96.99313807328716,430.0282287597656
97.0294981850268,2377.85302734375
97.06586829679716,7583.4619140625
97.19563694558786,386.88226318359375
97.72797846242172,1263.995849609375
97.959479122051,746.5601196289062
97.96351913356246,247.122299194336
97.96371913413232,240.40660095214844
97.9640891351866,260.9062194824219
97.96434913592743,312.7322082519531
97.96454913649733,448.1705932617188
97.96488913746607,531.56005859375
97.96508913803596,758.7179260253906
97.96543913903324,1277.5308837890625
97.96633914159769,643236.625
97.9669091432218,2896.5291748046875
97.96737914456102,1195.67236328125
97.9677391455868,847.7016906738281
97.96807914655558,604.3889770507812
97.96828914715395,596.62255859375
97.96865914820822,478.4122467041016
97.96902914926248,418.72650146484375
97.96938915028828,351.6564636230469
97.96974915131403,309.4267272949219
97.97011915236833,267.3908233642578
97.97067915396394,240.90200805664065
97.97585916872367,1093.039794921875
97.98858920499616,5354.337890625
98.02468930785844,926.28662109375
98.03574933937249,454.2044982910156
98.06919943468394,280.39892578125
98.07212944303258,1865.71923828125
98.1918897842732,321.44586181640625
98.20558982330957,1209.9813232421875
98.29693008357106,258.40509033203125
98.95585196107824,4463.30615234375
98.96428198509844,779.69287109375
98.96572198920154,2999.97705078125
98.970532002907,573.5006713867188
98.9821320359597,1917.37841796875
99.00873211175296,5077.94580078125
99.04510221538456,2564.709228515625
99.0784023102686,213.6092071533203
99.08153231918712,633.825439453125
99.96213482834276,22985.876953125
99.97058485241992,3012.45703125
100.0040049476459,351.8205261230469
100.01499497896047,431.8452453613281
100.05138508264908,1077.7559814453125
101.02435524820372,4451.90185546875
101.06074534374908,6600.54931640625
102.01958786127324,496.5173950195313
102.0306278902598,2293.166259765625
102.06408797811216,296.5831298828125
102.0670079857789,1722.7236328125
102.95677032192708,1898.27197265625
103.00363044496235,1430.2777099609375
103.02587050335558,249.3944854736328
103.03691053234212,615.9066772460938
103.04003054053398,1827.1636962890625
104.00990308701844,753.13037109375
104.03530315370853,301.13397216796875
104.0462931825638,4925.70556640625
104.95378207914416,550.4608154296875
105.01929223648716,302.7757873535156
105.0415322899036,1542.844970703125
105.04964230938232,201.3964080810547
105.96036449676484,204.46923828125
106.02554465331528,738.7393188476562
106.04779470675568,3402.07763671875
107.03179707014336,488.7560729980469
107.05015711424068,2657.309814453125
107.05407712365584,3602.61669921875
107.993779380643,1815.887939453125
108.02158744413676,2888.849365234375
108.04539749647404,1111.2086181640625
108.05641752069737,2304.128173828125
109.00002959486754,3288.16015625
109.01679963173004,275.8636779785156
109.02785965604129,1140.1566162109375
109.02940965944836,7341.193359375
109.04065968417724,492.08599853515625
109.05166970837855,556.1788940429688
109.06577973939407,1745.3819580078125
110.0246418470856,593.2083129882812
110.03276186493436,335.13983154296875
110.03448186871512,221.70123291015625
110.03569187137484,5044.75
110.07206195132056,447.6441955566406
110.97567393756584,35072.64453125
111.00867401010387,3691.09814453125
111.0199040347888,389.3645629882813
111.03090405896812,495.9547424316406
111.03904407686085,246.7227325439453
111.04197408330135,1136.6517333984375
111.04506409009356,6943.35302734375
111.08144417006125,2982.88720703125
111.94707747197172,852.0811767578125
111.97505752882608,201.5012664794922
112.0149376098608,1807.48486328125
112.01646761296968,204.7688140869141
112.04030766141172,406.3423461914063
112.04839767785032,360.965576171875
112.05132768380398,641.4341430664062
112.08478775179348,207.6298370361328
112.08771775774714,1239.91552734375
112.97143955343438,846.0408935546875
112.9854995820038,22142.80078125
113.02430966086432,5392.9423828125
113.06068973478718,3109.731201171875
113.09708980875068,415.30023193359375
113.98887162081554,218.24093627929688
114.01956168317652,456.1360778808594
114.0277016997167,247.27505493164065
114.03059170558907,1609.6885986328125
114.05592175705873,313.3089294433594
114.06399177345668,226.542236328125
114.06698177953226,980.5264892578124
115.00357368264945,876.807861328125
115.03944375553598,380.5206298828125
115.0399637565926,32206.568359375
115.06223380184444,433.5786743164063
115.07578382937756,427.5591430664063
115.07635383053578,31769.87890625
116.00983000501864,1611.5985107421875
116.02527003429964,218.59207153320312
116.0351900531123,426.6620178222656
116.0433000684924,1179.508056640625
116.04622007403002,2932.272216796875
116.07162012219952,277.6651306152344
116.07968013748484,1080.0064697265625
116.08262014306035,886.1095581054688
117.01920191922612,3417.470703125
117.0344519481468,1186.4122314453125
117.04146196144085,245.4806060791016
117.05250198237752,672.57861328125
117.05559198823752,1044.3302001953125
117.0778320304143,468.2426452636719
118.02548382757364,13608.6787109375
118.02968383553868,798.519287109375
118.0407138564564,408.0077819824219
118.05881389078192,218.8530731201172
118.06187389658504,3407.14306640625
118.0841439388187,794.5333251953125
118.94197556564,1115.965087890625
119.02499287495826,570.9315795898438
119.02889288193336,325.28204345703125
119.05015291995674,2044.4976806640625
120.009094635014,195.83255004882807
120.04116469237094,500.9109191894531
120.04541469997204,594.2703857421875
120.05641471964547,1228.36572265625
120.06343473220068,536.8936157226562
121.02942645986684,54536.9921875
121.03020646126184,237.7023162841797
121.04738649198814,360.7178955078125
121.051656499625,201.02500915527344
121.0657865248964,1312.950439453125
121.06969653188942,447.3132629394531
122.02465823982848,1395.0615234375
122.03276825433316,2473.271728515625
122.03569825957344,1521.335693359375
122.03722826230982,901.6278076171876
122.06103830489384,753.55908203125
122.07208832465668,1000.8478393554688
122.90678000747788,2710.931884765625
122.97567012518856,857.3545532226562
123.00867018157486,9489.4990234375
123.0325102223097,241.2387084960937
123.0434702410368,414.96240234375
123.04506024375355,4371.8486328125
123.06730028175453,298.1362609863281
123.0814403059152,1699.5201416015625
123.90205170807162,335.19549560546875
124.01208189607722,555.424072265625
124.01502190110072,721.0383911132812
124.016551903715,3574.897705078125
124.03872194159634,206.29063415527344
124.04036194439855,568.691162109375
124.04851195832428,278.9574890136719
124.05138196322817,3005.4990234375
124.08779202544106,294.6942138671875
124.99135356933212,956.1537475585938
125.01986361804649,276.1502685546875
125.02282362310416,20073.251953125
125.02436362573552,3075.77880859375
125.0356436450094,295.3703918457031
125.04660366373648,436.6744689941406
125.05475367766218,242.69830322265625
125.05765368261731,436.6791687011719
125.06076368793131,5888.935546875
125.09714375009294,9644.9111328125
125.93061517422294,370.05224609375
126.0195953262609,543.7198486328125
126.026175337504,747.6856689453125
126.03065534515883,1304.501220703125
126.05601538849088,346.5253295898437
126.0641454023824,362.354248046875
126.06703540732047,815.8325805664062
126.10051546452696,605.8318481445312
126.1034254694992,1973.8477783203125
126.90498980907924,1300.9443359375
127.00121996817434,461.5389099121094
127.00362997215876,383.2565612792969
127.01486999074162,308.2528991699219
127.0369400272295,669.4497680664062
127.04001003230506,5689.6796875
127.0764000924679,4136.90869140625
127.11279015263077,582.3148803710938
127.9285515013101,379.5574951171875
128.0098516357217,199.89987182617188
128.03459167662385,853.9723510742188
128.03527167774806,74477.0234375
128.03608167908723,337.5952911376953
128.04344169125537,282.52618408203125
128.0462916959672,1743.4052734375
128.07972175123635,255.07598876953125
128.08267175611354,1012.1578369140624
129.0192833045917,2470.5859375
129.02398331236213,422.2932739257813
129.03865333661574,2278.09130859375
129.04155334141024,18593.20703125
129.05566336473802,17919.021484375
129.09205342490085,8952.2451171875
130.02560042059903,1816.01220703125
130.03956044319057,250.04995727539065
130.04495045191322,612.4866333007812
130.05099046168775,247.9491271972656
130.0590604747475,808.3731689453125
130.0620104795215,2762.649658203125
130.0873505205293,453.1203308105469
130.09544053362137,561.2523193359375
130.0983905383954,403.2099609375
131.03498205408266,3929.5537109375
131.05024207877796,1292.331298828125
131.06146209693534,232.2311553955078
131.0682621079398,661.598876953125
131.07136211295654,1625.8984375
131.09362214898,1102.20263671875
132.02172365092787,204.2101593017578
132.03024366471584,671.5462646484375
132.03830367775936,202.13070678710932
132.04126368254953,8971.95703125
132.04548368937876,392.454833984375
132.05651370722865,342.89190673828125
132.07763374140723,4007.5283203125
132.0889137596617,433.6929626464844
132.09991377746306,2212.515625
132.86784502020717,3461.46484375
133.02949528180602,2477.26025390625
133.03651529316653,1971.3101806640625
133.04072529997958,332.28790283203125
133.04460530625855,409.9212951660156
133.0506153159846,267.1144714355469
133.0658853406961,1706.4127197265625
133.08099536514868,261.4278259277344
133.09518538811238,695.7973022460938
133.99176475046932,631.60791015625
134.02052479656345,977.8340454101562
134.02476480335898,1153.72607421875
134.0329148164211,207.49200439453125
134.03579482103694,688.0836181640625
134.03732482348912,527.255859375
134.0427748322239,2980.96240234375
134.05687485482218,286.7799377441406
134.0611448616658,532.0040283203125
134.07217487934375,549.5706176757812
134.10142492622325,478.91595458984375
134.86490614986522,2150.796875
134.8660461516923,1459.3076171875
135.0087963804801,253.732177734375
135.026796409329,1676.5208740234375
135.03100641607642,1801.513671875
135.04515643875487,12328.7119140625
135.04905644500548,2115.31982421875
135.06317646763583,288.973388671875
135.08152649704567,958.7114868164062
136.01536799372647,417.05377197265625
136.01664799577796,4263.09326171875
136.02000800116306,291.2088928222656
136.0362180271431,214.96485900878903
136.0404880339867,2195.480712890625
136.04858804696872,684.17724609375
136.0514980516326,4174.88525390625
136.0529980540367,305.4952697753906
136.07684809226146,779.634521484375
136.08784810989135,452.4248962402344
136.86206935074654,307.2444763183594
136.86314935247748,742.0135498046875
136.99150955820215,399.19866943359375
137.01988960368723,241.4688262939453
137.02449961107578,65708.828125
137.02545961261438,272.0155029296875
137.03572962907427,3106.757568359375
137.04248963990864,536.76953125
137.04673964672017,557.1802368164062
137.05470965949382,271.7970275878906
137.0577496643661,325.36627197265625
137.06086966936658,3681.027587890625
137.0831797051232,196.7167510986328
137.09721972762532,949.2492065429688
137.63224085402638,301.21307373046875
138.01974147583613,41920.41796875
138.02787148888208,2961.03466796875
138.0290114907114,256.595703125
138.02930149117677,328.2223815917969
138.03077149353564,178508.265625
138.03223149587848,8892.080078125
138.03310149727454,312.94970703125
138.041981511524,8397.5107421875
138.048831522516,306.9296875
138.05610153418195,1693.868408203125
138.0641215470514,235.0820770263672
138.06713155188146,2499.83935546875
138.4309921357568,344.60809326171875
139.00373305481574,1059.55224609375
139.00710306022347,2156.535400390625
139.01496307283617,10421.9599609375
139.02306308583402,1583.3350830078125
139.0259930905357,2413.43701171875
139.03411310356563,8627.17578125
139.03565310603682,585.7687377929688
139.0368331079303,303.6944885253906
139.0372531086043,280.6947937011719
139.03857311072247,54861.96875
139.04008311314553,3232.0654296875
139.04540312168234,385.6595458984375
139.05134313121408,233.69395446777344
139.058173142174,330.1942749023437
139.06235314888153,1066.39013671875
139.07339316659707,256.0191650390625
139.0764831715555,3818.3759765625
139.11288322996552,1238.9110107421875
139.97697461654516,387.4998474121094
140.0100046695474,1952.0408935546875
140.0183546829464,452.9743347167969
140.0348147093593,371.0531921386719
140.03547471041836,543.7705688476562
140.04191472075243,2531.114013671875
140.04349472328784,235.1701202392578
140.0463847279253,1225.2969970703125
140.06444475690566,401.5935668945313
140.0717747686679,342.4981384277344
140.07989478169782,297.5318298339844
140.08282478639953,776.0889282226562
141.01786843226904,218.09825134277344
141.01939843474747,1283.731689453125
141.03057845285778,249.2435302734375
141.0416984708709,352.49810791015625
141.0526584886248,485.7236022949219
141.05576849366267,3882.89501953125
141.07088851815533,210.51063537597656
141.09215855261024,4235.3125
141.9237698997223,637.3388671875
141.9925900112027,378.6089782714844
142.0146500469374,298.58233642578125
142.0240500621643,329.576416015625
142.0257000648371,431.6618347167969
142.04109008976712,305.7109069824219
142.0510301058688,460.8916931152344
142.05916011903844,303.53375244140625
142.0620401237037,1762.4454345703125
142.09544017780783,355.0362854003906
142.09842018263507,1312.5032958984375
142.12380022374776,535.0472412109375
142.93004152976332,959.5553588867188
142.98087161210202,896.7801513671875
142.99870164098456,253.58615112304688
143.00987165907867,313.0125427246094
143.02516168384673,700.2433471679688
143.03504169985118,4828.29150390625
143.05028172453822,841.312744140625
143.07141175876637,11072.7431640625
143.10780181771398,44164.42578125
144.004993271058,349.2889099121094
144.03844332524312,224.45651245117188
144.0413133298922,1284.7342529296875
144.0455333367281,3825.083740234375
144.05658335462786,470.39056396484375
144.06667337097247,679.7886352539062
144.07474338404495,642.5787963867188
144.0776833888074,2330.68505859375
144.11116344304114,2411.233154296875
144.1140634477388,525.9378662109375
144.9040285915176,221.55702209472656
145.01123876804436,254.47097778320312
145.01434877316512,319.8665771484375
145.02956879822565,2075.875
145.0407488166341,358.8760986328125
145.0488388299547,327.5918884277344
145.05068883300083,10498.9775390625
145.06592885809425,1066.129150390625
145.07300886975182,218.5201416015625
145.0840088878639,346.5223083496094
145.0870788929188,2490.97021484375
146.02056042994147,522.1915893554688
146.02481043693933,2790.776611328125
146.03736045760354,409.7904052734375
146.04592047169805,283.25811767578125
146.054040485068,601.6240234375
146.0561604885587,339.492919921875
146.0569704898924,29175.896484375
146.06117049680793,337.4075012207031
146.07217051492,392.32232666015625
146.093330549761,9480.9169921875
146.97587200290835,205.0053253173828
147.02827208918765,254.6514587402344
147.04521211708024,17753.8046875
147.0522121286061,1262.984130859375
147.05639213548866,260.6413879394531
147.06031214194314,1263.611083984375
147.06321214671814,1094.956787109375
147.06637215192123,228.5059356689453
147.0815821769653,1090.848388671875
147.0967222018941,550.5617065429688
147.98938367170453,280.9869689941406
148.01658371649074,377.4400939941406
148.03620374879603,697.5808715820312
148.0404837558433,1458.5411376953125
148.04858376918037,1186.7503662109375
148.05154377405415,1211.380615234375
148.05304377652396,242.6800994873047
148.05848378548123,2116.780517578125
148.0726638088293,339.0316467285156
148.0768738157613,425.2777099609375
148.08786972825487,351.6622619628906
149.02448130771157,14146.8447265625
149.0425013380997,1042.8363037109375
149.04674134524984,793.1925659179688
149.06087136907803,7556.83203125
149.06478137567166,1983.228759765625
149.07889139946616,328.15936279296875
149.0972314303939,591.8363647460938
150.00188,1379.401123046875
150.0155688621063,285.3030090332031
150.0197488656969,749.3224487304688
150.0278588726633,935.2451171875
150.03093887530903,1190.89111328125
150.0323388765116,1198.841064453125
150.0561488969642,2331.744873046875
150.06422890390488,663.76611328125
150.0671789064389,4632.1748046875
150.09251892820575,395.6256103515625
150.10354893768044,340.1510925292969
151.00377971097106,1583.5230712890625
151.00715971387444,857.3031005859375
151.0218097264587,1931.514892578125
151.02604973010085,519.672119140625
151.03860974088977,1002.6126098632812
151.0401797422384,38970.85546875
151.0435397451246,415.7010803222656
151.05134975183333,612.9202270507812
151.05816975769167,296.8363037109375
151.06242976135096,735.7183227539062
151.07049976828304,384.9159851074219
151.0734297707999,434.9651489257813
151.07654977347997,3087.055908203125
151.08775978310925,240.9540557861328
151.11293980473866,754.4365234375
151.9693105403539,265.0670166015625
151.99903056588315,810.0276489257812
152.01160057668068,1239.029296875
152.02810059085408,3645.883544921875
152.0354205971419,22702.41015625
152.0435306041083,2962.353271484375
152.0456206059036,770.659423828125
152.04646060662515,76599.3046875
152.04797060792225,2922.02197265625
152.06454062215576,380.118408203125
152.07179062838344,668.0631713867188
152.07992063536705,317.21551513671875
152.0828306378667,2117.22265625
152.11922066912544,249.03860473632807
152.9863814140092,282.36279296875
153.00684143158418,1984.693115234375
153.01789144107605,5349.91259765625
153.01943144239888,4234.08837890625
153.0227914452851,1850.31884765625
153.03066145204536,5991.36083984375
153.03877145901177,1598.2447509765625
153.04169146152006,4514.87060546875
153.04980146848646,5877.6484375
153.05123146971482,263.3529052734375
153.05268147096038,727.4185180664062
153.05427147232618,18415.7421875
153.05581147364902,4881.2548828125
153.07809149278737,767.8511352539062
153.08614149970225,251.4203186035156
153.09220150490776,3397.688720703125
153.12861153618366,748.4618530273438
153.54499189385086,624.9876098632812
154.01151229458796,299.7636413574219
154.0125822955071,507.144287109375
154.01292229579914,480.9540710449219
154.0133422961599,608.2599487304688
154.01469229731953,301661.125
154.01582229829023,1364.038330078125
154.01618229859946,815.3164672851562
154.01707229936395,485.9400024414063
154.01745229969038,481.3039855957031
154.01817230030886,373.62603759765625
154.0185023005923,273.3065185546875
154.0207123024907,255.7543792724609
154.0213923030748,243.1324462890625
154.02255230407124,300.5751342773437
154.02314230457804,278.7911071777344
154.0256923067685,6789.24951171875
154.03387231379503,328.0939025878906
154.03692231641494,790.4966430664062
154.04498232333842,287.09930419921875
154.05112232861265,641.6758422851562
154.05759233417032,1385.4346923828125
154.0590923354588,400.1409301757813
154.0620723380186,3126.199951171875
154.0732823476479,250.1541748046875
154.08744235981123,611.6979370117188
154.09551236674332,344.4560241699219
154.09844236926014,939.0271606445312
154.12383239106998,459.48822021484375
154.36659259959893,528.6375122070312
154.4865227026179,625.08447265625
154.54665275426908,3329.770263671875
154.99047313550705,301.69122314453125
154.9945531390117,245.8846435546875
154.99673314088434,246.5549774169922
154.99744314149422,264.6328430175781
154.99857314246486,830.668701171875
154.99909314291156,382.02239990234375
154.99963314337543,254.2065887451172
154.99999314368466,273.9697265625
155.00111314464672,247.97618103027344
155.0018431452738,316.25732421875
155.00291314619292,268.7243347167969
155.0036231468028,370.7362060546875
155.00442314749,241.0378875732422
155.00474314776488,277.79840087890625
155.0051231480913,275.3209228515625
155.00547314839193,316.4862060546875
155.00622314903617,270.84130859375
155.00657314933682,336.5129699707031
155.00695314966325,265.6701965332031
155.0073031499639,306.3997802734375
155.00768315029032,287.4597473144531
155.00802315058235,348.2694702148437
155.00840315090878,288.729736328125
155.00878315123518,291.2771911621094
155.00912315152726,310.5788269042969
155.00983315213716,571.5448608398438
155.01051315272124,468.3580017089844
155.01093315308202,363.4638977050781
155.0116531537005,1171.14599609375
155.0122631542245,620.0391845703125
155.01307315492025,513.1678466796875
155.01351315529826,448.5070495605469
155.01415315584796,576.3871459960938
155.01481315641493,601.3675537109375
155.01518315673275,683.64208984375
155.01550315700763,716.5589599609375
155.01588315733403,761.1194458007812
155.01623315763467,811.6522216796875
155.0166131579611,981.3182983398438
155.01698315827895,1147.601318359375
155.0173131585624,1171.2689208984375
155.01777315895754,1709.4759521484375
155.0184131595073,10950.4697265625
155.0196031605295,3626.13818359375
155.0209131616548,1653213.75
155.02210316267698,7905.8076171875
155.02256316307214,4280.83203125
155.02291316337278,2889.31103515625
155.02332316372494,2542.673583984375
155.02372316406854,2338.0519409179688
155.0244531646956,1973.610107421875
155.02480316499623,1695.8643798828125
155.02518316532266,1371.505859375
155.02552316561471,1509.49951171875
155.02592316595832,1119.3338623046875
155.0262531662418,1293.5919189453125
155.02663316656822,900.11572265625
155.02700316688603,994.2327880859376
155.02735316718667,1026.844482421875
155.0277331675131,722.2471923828125
155.02808316781375,866.3081665039062
155.02847316814874,939.6181030273438
155.02917316875005,933.1329345703124
155.02955316907645,621.0936889648438
155.02990316937712,668.6649780273438
155.0303131697293,557.9273681640625
155.03063317000417,554.4429931640625
155.03106317037356,700.5143432617188
155.03185317105215,9289.7216796875
155.0328931719455,518.8987121582031
155.03356317252104,481.4998779296875
155.0339031728131,479.4474487304688
155.03492317368924,2850.705078125
155.03611317471146,440.3899536132813
155.03649317503786,250.94412231445312
155.0368731753643,329.0707092285156
155.0376431760257,295.46324157714844
155.03829317658406,252.87710571289065
155.0386631769019,292.7684631347656
155.03904317722828,248.37782287597656
155.03947317759767,285.03758239746094
155.04086317879165,240.64112854003903
155.04128317915243,263.0702667236328
155.04269318036364,333.2268371582031
155.04337318094773,380.3693237304688
155.04418318164352,250.20008087158203
155.04594318315534,378.2950439453125
155.04664318375666,320.7245483398437
155.04810318501077,256.0921936035156
155.05000318664287,453.5392150878906
155.0505831871411,326.0246276855469
155.05106318755338,254.7416534423828
155.0571131927503,469.977294921875
155.0652531997425,326.9544982910156
155.06826320232807,1920.4151611328125
155.0713932050167,4863.63671875
155.0826232146632,269.24432373046875
155.10781323630118,3360.823486328125
155.4973819561251,3620.572509765625
155.67938212227605,515.9586181640625
155.9394323596802,839.5635375976562
156.00493241947632,2100.7607421875
156.01615242971923,1060.7745361328125
156.0179524313625,4773.13720703125
156.01883243216585,2016.2276611328125
156.02117243430206,349.2340087890625
156.02165243474028,255.7396850585937
156.02335243629224,899.549560546875
156.02428243714124,104463.5625
156.0260824387845,272.2259521484375
156.02690243953307,609.6765747070312
156.0273224399165,600.3865966796875
156.03029244262788,563.3046264648438
156.0352824471833,607.2069091796875
156.03832244995863,241.33743286132807
156.03978245129144,334.5150146484375
156.04129245266995,1510.24462890625
156.05672246675627,292.1152648925781
156.06659247576678,373.11138916015625
156.07474248320705,569.2662963867188
156.0776724858819,2313.76318359375
156.08890249613398,258.489501953125
156.10303250903348,402.84808349609375
156.11115251644637,285.40283203125
156.11406251910296,925.044189453125
156.99651332470688,785.4535522460938
157.0142833409294,957.8319091796876
157.02129334732896,280.3036804199219
157.02513335083455,12070.0400390625
157.0275933530803,2282.025146484375
157.0365233612327,363.01019287109375
157.0407733651126,265.654296875
157.05066337414135,8175.99755859375
157.06592338807243,1309.4818115234375
157.08103340186665,383.55670166015625
157.08391340449583,291.9819030761719
157.08707340738064,21322.8203125
157.10926342763827,259.8681030273437
157.1234634406017,96434.2265625
157.12467344170634,409.6482543945313
157.12526344224497,322.13946533203125
157.60964388444387,241.8951568603516
158.01816425738886,1043.3291015625
158.02056425957986,726.908935546875
158.02848426681015,690.2010498046875
158.03736427491685,622.517333984375
158.0539942900987,505.25634765625
158.05693429278267,2248.668701171875
158.0611642966443,3181.021484375
158.07221430673204,537.5003051757812
158.08229431593426,2319.234375
158.09041432334712,1605.7296142578125
158.09333432601284,4420.6669921875
158.12679435655906,8394.9091796875
158.12967435918824,384.1118469238281
159.02014517211376,261.1917724609375
159.02997518108774,451.2283630371094
159.03264518352523,327.5509338378906
159.0451851949732,5168.78466796875
159.05640520521615,656.2827758789062
159.06319521141486,273.5557556152344
159.06632521427227,6375.96630859375
159.08158522820338,1363.7420654296875
159.0885852345938,436.8953857421875
159.09668524198847,309.43145751953125
159.09960524465416,601.7819213867188
159.10269524747508,2535.301513671875
159.1277252703254,281.9083251953125
159.13014527253466,369.6979675292969
160.01660608179935,549.6464233398438
160.03621609970168,662.7894287109375
160.0404461035633,2429.26513671875
160.0485661109762,520.9892578125
160.0514761136328,2206.761962890625
160.05303611505693,271.449951171875
160.0696461302205,363.9833068847656
160.07260613292274,19918.1875
160.07686613681176,311.6065673828125
160.08786614685383,550.7359619140625
160.10596616337764,251.5019989013672
160.10898616613466,13350.92578125
160.9914545729792,9173.962890625
161.02357460381864,601.8401489257812
161.02449460470197,54453.91015625
161.03473461453373,533.7828369140625
161.03572461548427,56450.89453125
161.04561462497995,308.9580383300781
161.04672462604572,1397.4361572265625
161.060864639622,23990.86328125
161.07202465033706,245.68435668945312
161.0759746541296,1332.341064453125
161.0788946569332,2946.721435546875
161.09723467454202,1082.46240234375
161.11233468904,1046.7459716796875
161.99482553634735,445.6392822265625
